class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Left,0.690084815,0.202531472,-0.471799195,0.998903275,0.719960511,0.170276582,-0.458949387,0.9973104,0.730725944,0.175356865,-0.459033579,0.996720254,0.741308689,0.180339351,-0.459202915,0.995844245,0.687830746,0.154640734,-0.476673126,0.998592496,0.675871611,0.148942426,-0.476773113,0.998669088,0.66399014,0.142561093,-0.477169454,0.998790741,0.75059998,0.195600927,-0.269625604,0.994848311,0.634619355,0.139312282,-0.353268266,0.999457359,0.692532003,0.245573789,-0.389854342,0.999328554,0.654876471,0.227962717,-0.4136765,0.999824762,0.744581699,0.424210459,-0.084190831,0.996630728,0.485689342,0.254185677,-0.258235693,0.999550045,0.700419188,0.698567748,0.23954542,0.61829406,0.327461571,0.460562527,-0.123562142,0.978145778,0.619156957,0.808947444,0.362835705,0.255331814,0.320990086,0.703311503,-0.030690238,0.660411716,0.571394444,0.88558507,0.37583828,0.228240833,0.313453853,0.7876243,-0.022365158,0.550158203,0.607017994,0.857966065,0.340793312,0.241025433,0.335579008,0.778600156,-0.058027249,0.568101645,0.605306625,0.830594778,0.353344381,0.263109922,0.341534853,0.766799867,-0.037644155,0.587869644,0.553314388,0.923913121,0.058229543,0.956644237,0.373962551,0.867700398,-0.057993583,0.975270629,0.467649937,1.327801347,0.103294827,0.513606966,0.334109902,1.292376757,0.05245471,0.46107161,0.405671895,1.656934619,0.410714775,0.150038078,0.253402919,1.625150919,0.312208712,0.160407424,0.391796976,1.697538257,0.417790264,0.127315938,0.234304711,1.667114258,0.330354571,0.130155489,0.37364319,1.79202795,0.197678447,0.083905332,0.237206623,1.74966538,0.073265627,0.084733859
Left,0.689433992,0.201914161,-0.44193691,0.998949349,0.719023705,0.170033127,-0.431874901,0.997408211,0.72975409,0.175296396,-0.431952775,0.99687463,0.740267634,0.180355147,-0.432122946,0.996053874,0.686908305,0.153928533,-0.447850168,0.998654127,0.674950778,0.148174316,-0.447906971,0.998728991,0.663160682,0.142035156,-0.448240757,0.998843908,0.74932009,0.196012154,-0.255507171,0.995142043,0.634062886,0.138906077,-0.331155568,0.999478579,0.692003369,0.245358706,-0.364984751,0.999346316,0.654397607,0.227241889,-0.386699975,0.999828994,0.744892061,0.423490524,-0.094658241,0.996752977,0.485233635,0.253485084,-0.241052866,0.999576449,0.705953836,0.693894029,0.186670125,0.623844743,0.327167422,0.461628765,-0.104507528,0.977500618,0.607625067,0.823148847,0.297079116,0.243002653,0.317851901,0.710032642,-0.008420067,0.637606561,0.571001112,0.888245285,0.306192517,0.219985127,0.316000044,0.786319613,0.002047693,0.529918432,0.578073144,0.869278908,0.271865129,0.232102737,0.338671058,0.775742471,-0.030792337,0.547893167,0.58161509,0.842965245,0.288627237,0.252094448,0.337669462,0.762536943,-0.013967589,0.5673576,0.549416065,0.925195932,0.057556964,0.954506814,0.370743811,0.865935504,-0.057281017,0.973856807,0.457234293,1.324434757,0.086685851,0.539331615,0.332583994,1.287564516,0.048990794,0.487310708,0.397893041,1.656192183,0.336102575,0.165742412,0.247421056,1.622952938,0.268990219,0.173295483,0.384351671,1.697254896,0.345855922,0.135658488,0.226855427,1.666563392,0.281732917,0.136544287,0.368274719,1.788492441,0.132909402,0.094288915,0.234931439,1.743951917,0.033327073,0.090846956
Left,0.689158022,0.201579586,-0.449428141,0.99897325,0.719243109,0.169969723,-0.449654102,0.997486115,0.729930043,0.175397694,-0.449799478,0.996994913,0.740507007,0.180562973,-0.449931771,0.996206045,0.686876595,0.153429672,-0.46259889,0.9987095,0.674923778,0.147805482,-0.462651193,0.998785257,0.663129449,0.141641542,-0.462989151,0.998895884,0.750299096,0.196581662,-0.264439285,0.995382428,0.634006739,0.137533993,-0.345113307,0.999502957,0.691651464,0.245404631,-0.378703535,0.999356389,0.654013097,0.226700947,-0.402800143,0.999833226,0.74691987,0.42280516,-0.102641344,0.996730328,0.48496151,0.253131121,-0.249758393,0.999603212,0.704814613,0.693201363,0.170783892,0.616805434,0.326802194,0.463894099,-0.113780476,0.976324499,0.596487641,0.830175936,0.241354987,0.229454562,0.31526044,0.711140811,-0.045698084,0.616607606,0.564040065,0.8858307,0.239299983,0.2096688,0.313675642,0.791157961,-0.045339499,0.510569453,0.559255242,0.86554867,0.204598144,0.221152768,0.334108204,0.780836225,-0.080080561,0.528932214,0.564632297,0.844944894,0.231171325,0.239573032,0.335177839,0.765218794,-0.05326613,0.548711836,0.547632754,0.925765216,0.061874159,0.953025997,0.367193192,0.867539227,-0.061527967,0.973474979,0.459459782,1.324737906,0.105624318,0.569708467,0.330491155,1.289533615,0.050590664,0.518664956,0.396203667,1.652236819,0.350416213,0.18896687,0.242987484,1.623334527,0.289712787,0.196153954,0.38054058,1.69399488,0.378393769,0.154958382,0.219737917,1.665803194,0.308342993,0.15334174,0.370464504,1.788218379,0.181876376,0.106131352,0.236834571,1.752176166,0.060374953,0.100833043
Left,0.689625204,0.201341718,-0.457768351,0.999034941,0.719866753,0.170109138,-0.451030552,0.99762392,0.730584204,0.175563738,-0.451160103,0.997188449,0.74136889,0.180705339,-0.451321363,0.996449232,0.687312186,0.153034046,-0.462707281,0.998785138,0.675516844,0.147324085,-0.462778717,0.998859584,0.663822055,0.141559601,-0.463053048,0.998958468,0.752390742,0.196666345,-0.272166669,0.995719373,0.636004925,0.1360704,-0.335576236,0.999532402,0.692171991,0.245253235,-0.382525086,0.999390244,0.654924631,0.226319939,-0.400694668,0.999842048,0.749217868,0.421862781,-0.111704931,0.996920764,0.484922498,0.251738697,-0.227773786,0.999629736,0.709422529,0.679319918,0.161405653,0.635396242,0.328108758,0.466882646,-0.090030976,0.976883233,0.594495654,0.828430533,0.214639112,0.237793833,0.317679226,0.711865723,-0.037806384,0.609870017,0.564988136,0.881505907,0.224520236,0.218665451,0.317742765,0.78653276,-0.038894493,0.50314939,0.555643559,0.859675944,0.187781915,0.229255512,0.340407431,0.774918199,-0.071718305,0.521312356,0.559754729,0.841077387,0.202978924,0.245319948,0.34979561,0.753153741,-0.045150097,0.541104257,0.547427893,0.922345519,0.059630435,0.953140795,0.367935389,0.864006281,-0.059256904,0.973432064,0.460838079,1.316546679,0.09722057,0.595352948,0.330691069,1.280128717,0.051814925,0.55254519,0.398142546,1.639031649,0.340315878,0.207274601,0.245116919,1.603767991,0.272150606,0.217587158,0.38255626,1.680355549,0.35527873,0.164700121,0.221818373,1.645099163,0.286954015,0.164990619,0.372817963,1.772982836,0.150558576,0.116648346,0.237860486,1.730447888,0.042965043,0.110182509
Left,0.70704782,0.203712747,-0.460613638,0.999004841,0.736236691,0.174096674,-0.454692751,0.997471154,0.746888816,0.180001035,-0.454765797,0.997082233,0.75682503,0.185394078,-0.454920352,0.99625659,0.705072701,0.156159267,-0.466343939,0.99876225,0.693477571,0.149758846,-0.466368198,0.998860598,0.681305945,0.143002808,-0.466699898,0.998968005,0.762127519,0.202561915,-0.278818399,0.995448053,0.650573373,0.136969283,-0.341620803,0.999537945,0.707720637,0.247916058,-0.38490203,0.999310672,0.672875404,0.228272885,-0.401898235,0.999836683,0.751755536,0.430038333,-0.116158083,0.996100903,0.493776649,0.251326531,-0.230451062,0.999650598,0.698116899,0.687106311,0.15779537,0.61762923,0.327855557,0.462562889,-0.096362233,0.977849066,0.574688375,0.816518009,0.259449422,0.220027566,0.351490647,0.703670204,-0.017591273,0.606605411,0.5376665,0.866412461,0.265502602,0.20319587,0.365346104,0.782425463,-0.012648648,0.495762944,0.527804732,0.841234803,0.237876147,0.212673619,0.390271902,0.771078408,-0.027363319,0.512867868,0.535119414,0.820659518,0.252355963,0.227896586,0.389265716,0.745218098,-0.01548979,0.531791389,0.544190764,0.924735904,0.059548169,0.950291097,0.368254215,0.862884939,-0.059133418,0.972538412,0.454078764,1.320103526,0.08890938,0.612353265,0.324395627,1.279268503,0.05228743,0.581247389,0.389307439,1.651769042,0.31832689,0.220045537,0.234142944,1.599411845,0.283559501,0.236070082,0.3748613,1.696388721,0.329089642,0.16845189,0.216687202,1.642209172,0.30007264,0.170106828,0.357206464,1.782036304,0.098586306,0.126877472,0.218167633,1.722454429,0.043850601,0.119791433
Left,0.752079189,0.238498688,-0.417547166,0.999063969,0.777172863,0.210591599,-0.39552331,0.997668326,0.78514868,0.216465235,-0.395678937,0.997314394,0.791736424,0.221400335,-0.395744264,0.996548414,0.748886108,0.18858099,-0.427052587,0.998856127,0.737242937,0.179698795,-0.427055597,0.998947144,0.726077676,0.171331108,-0.427437216,0.999044597,0.787277639,0.2342709,-0.18031463,0.995795012,0.696041465,0.168004021,-0.325567663,0.999576092,0.748206198,0.280301064,-0.325956881,0.99934417,0.714937091,0.260062009,-0.367191762,0.999847531,0.753159165,0.454152793,0.016338803,0.996349216,0.522968054,0.258449048,-0.253656656,0.999677718,0.692864835,0.695456624,0.150577292,0.615127742,0.36251539,0.50829035,-0.368270338,0.979498267,0.686751604,0.793453336,-0.138215125,0.260640711,0.447781622,0.738336623,-0.564944088,0.641306102,0.709426999,0.870755494,-0.209408015,0.244756997,0.468865067,0.828328848,-0.629811943,0.537954569,0.72150594,0.845475316,-0.268837541,0.254790843,0.511163116,0.791095376,-0.64983952,0.553905845,0.675020456,0.824586928,-0.173224553,0.271641344,0.508494675,0.758310735,-0.569985986,0.570704758,0.53994596,0.927017033,0.087669611,0.952502131,0.366298229,0.863924384,-0.086495146,0.973664522,0.46639356,1.325831652,0.116498172,0.60839951,0.324716032,1.295419335,0.047224037,0.599835217,0.392267972,1.664012313,0.326951504,0.211622536,0.237426206,1.623894453,0.277031809,0.234964386,0.372374296,1.710486174,0.344739318,0.163650945,0.215117246,1.663620353,0.293279022,0.165694445,0.383493006,1.80706203,0.12876156,0.125240669,0.242470935,1.769177794,0.021529943,0.118421964
Left,0.761412501,0.264792532,-0.395531714,0.999109209,0.785927653,0.236719668,-0.369880825,0.99783808,0.792988181,0.241143405,-0.369973958,0.997513533,0.798980057,0.244883373,-0.37005198,0.996800542,0.759610951,0.217309281,-0.408397526,0.998937726,0.748438001,0.208424076,-0.408404171,0.999022186,0.737783432,0.199861094,-0.408857405,0.999111235,0.792612195,0.253021985,-0.151022062,0.996121883,0.709290087,0.193134874,-0.320684165,0.999610245,0.754771233,0.303461462,-0.301206619,0.999373257,0.7233091,0.28671217,-0.350510895,0.999856412,0.752558172,0.457163006,0.057659935,0.996527076,0.540205717,0.263173133,-0.319273412,0.999702573,0.689962268,0.700358033,0.134870201,0.617644966,0.409354031,0.558567643,-0.483398348,0.981001198,0.733863294,0.675746143,-0.152829379,0.312230855,0.562734246,0.811900198,-0.60263443,0.673237205,0.748127222,0.739637077,-0.213361621,0.295873195,0.592260122,0.880831957,-0.660464466,0.577269971,0.764817774,0.702301085,-0.242861956,0.304236025,0.628744245,0.859861434,-0.671861231,0.591828823,0.745156288,0.689333677,-0.175034404,0.321103424,0.618050575,0.831839859,-0.601745009,0.606358945,0.532112956,0.925331712,0.096977644,0.954695344,0.364401698,0.864837289,-0.095547833,0.974749446,0.469915867,1.327462792,0.116305433,0.600581169,0.324707091,1.30488956,0.036455236,0.618323863,0.390811116,1.675623536,0.345382988,0.200354189,0.237706348,1.642527819,0.269262373,0.231750891,0.363465607,1.722198367,0.360492051,0.155867994,0.211709738,1.68317759,0.286748707,0.16042164,0.390234888,1.82224834,0.150160015,0.124172509,0.249696255,1.788518786,0.015472737,0.117383286
Left,0.757601321,0.283140242,-0.343209088,0.99918741,0.7828933,0.258738041,-0.314601928,0.998041213,0.789586186,0.263293207,-0.314605534,0.9977476,0.795726001,0.267228007,-0.314669281,0.997102201,0.757179379,0.236333475,-0.354740441,0.999036491,0.746675849,0.226604238,-0.354667485,0.999112964,0.736214161,0.217328832,-0.355091453,0.999193728,0.790444195,0.269775033,-0.085502937,0.996488273,0.710446775,0.206784278,-0.264577657,0.999647439,0.749735177,0.321468771,-0.245807499,0.999427497,0.720434248,0.30064863,-0.297662586,0.999869347,0.752103269,0.46351862,0.110076524,0.996804595,0.546238542,0.264980406,-0.298627615,0.999728978,0.701250851,0.708255112,0.067245938,0.641581893,0.424581826,0.575368285,-0.433690548,0.982465863,0.794814706,0.669616401,-0.306285113,0.370644897,0.585384786,0.829777062,-0.530690134,0.703152478,0.812828243,0.687343717,-0.389268279,0.351066053,0.611887097,0.887557924,-0.579785109,0.614276946,0.822905898,0.648328185,-0.398598641,0.357814401,0.650528133,0.870242059,-0.587812185,0.627514541,0.786033213,0.636398673,-0.324991494,0.374415219,0.636185288,0.841098964,-0.526530504,0.640028059,0.528128326,0.924725831,0.096453711,0.957659304,0.364567339,0.863914788,-0.095014341,0.97624588,0.46406126,1.335657597,0.120236263,0.578404129,0.319625765,1.300367355,0.01192536,0.62143594,0.375754237,1.686311603,0.354300648,0.185925275,0.22715883,1.635896444,0.218461946,0.220422477,0.346170485,1.733747482,0.371504962,0.145681918,0.198562607,1.677712321,0.232928365,0.151437536,0.378644139,1.825553536,0.159907952,0.119346276,0.242486313,1.773446441,-0.046641238,0.112831548
Left,0.75493449,0.29138425,-0.373592675,0.99922061,0.781856298,0.266523778,-0.348971397,0.998173356,0.788543642,0.270942688,-0.34903428,0.99790287,0.794657409,0.274728358,-0.349145591,0.997301579,0.754634798,0.242922559,-0.385045588,0.999099493,0.743181407,0.232368067,-0.385016263,0.999171793,0.732219696,0.222496703,-0.385460079,0.999246716,0.78955847,0.276095659,-0.124935374,0.996750772,0.70413363,0.208908364,-0.284722626,0.999674976,0.746668041,0.329346806,-0.276847392,0.999452889,0.716766536,0.307405025,-0.323112309,0.999877214,0.751689434,0.466700822,0.07150998,0.996935308,0.542185187,0.26687178,-0.304342866,0.999749601,0.705398858,0.707500577,0.048842192,0.646104157,0.425121933,0.581572473,-0.466379017,0.983485699,0.770035326,0.682370007,-0.278190315,0.400571257,0.583376765,0.835776985,-0.55498004,0.727316737,0.78252542,0.715447187,-0.350974917,0.378704876,0.610547304,0.89431119,-0.605510533,0.643309951,0.792489588,0.678400457,-0.369183481,0.384346694,0.650011837,0.876704633,-0.616702557,0.655633271,0.773086429,0.6658898,-0.298408777,0.40214321,0.633834302,0.850519001,-0.551979601,0.665837824,0.522604048,0.924050748,0.096931837,0.958122075,0.360157579,0.863447189,-0.095543355,0.976218283,0.463629901,1.333948255,0.134101853,0.572054327,0.314472377,1.299368262,0.014175981,0.632905543,0.367959112,1.678187728,0.380650491,0.18001762,0.219505265,1.632499695,0.238598868,0.221353605,0.335359663,1.724171758,0.395218134,0.142892182,0.189302847,1.674474478,0.255098581,0.150904015,0.373611867,1.819558263,0.182646602,0.120675676,0.237062722,1.770776153,-0.018678222,0.114375584
Left,0.753543913,0.278205514,-0.372159392,0.999228776,0.78023392,0.252035767,-0.349432647,0.998251975,0.788118482,0.256753385,-0.349526465,0.997998238,0.792538345,0.26085785,-0.349651456,0.997425139,0.749503016,0.229766205,-0.380331218,0.999136865,0.737429798,0.220054224,-0.380325019,0.999207497,0.725698769,0.210871696,-0.380822331,0.999279916,0.783412516,0.265858024,-0.132926106,0.996919334,0.697384655,0.200037614,-0.265598387,0.999695063,0.742565751,0.317858398,-0.277505279,0.999446332,0.715542853,0.296335429,-0.316312283,0.999878824,0.747362375,0.463620663,0.073594362,0.996835589,0.536521912,0.266661048,-0.299948573,0.999763548,0.714671731,0.693467319,0.03522139,0.64567709,0.419173151,0.572096884,-0.488618463,0.984570086,0.7603122,0.662772059,-0.273708433,0.432935357,0.565545142,0.830218554,-0.606759727,0.750719368,0.782130122,0.673819602,-0.342978626,0.409522563,0.592135847,0.891825318,-0.660776198,0.671784878,0.78818357,0.645437241,-0.355034888,0.414018244,0.627948165,0.871731222,-0.662677169,0.683029294,0.762325883,0.629069686,-0.290874779,0.432407498,0.617155671,0.847639203,-0.60133034,0.691368282,0.522389352,0.923210859,0.093583956,0.958931684,0.359593779,0.862824082,-0.092389144,0.976858377,0.461854279,1.337389708,0.125470296,0.574509084,0.314516962,1.304564238,0.015697379,0.649348199,0.368795246,1.684474945,0.386190832,0.175202534,0.222261503,1.643590569,0.248652652,0.225408971,0.339449227,1.730115294,0.400824219,0.139079526,0.19474867,1.685625434,0.266358674,0.149982467,0.367751867,1.823348165,0.187082916,0.122039892,0.236378074,1.782863617,-0.002011995,0.116798483
Left,0.730681539,0.232284442,-0.34250325,0.999272525,0.747323096,0.199760288,-0.313034147,0.998389184,0.753423572,0.202403918,-0.313105047,0.998159051,0.757947385,0.204765245,-0.313161552,0.997640789,0.721898198,0.187141284,-0.350332499,0.99919939,0.711592972,0.181687981,-0.35031265,0.999262691,0.701118052,0.176873192,-0.350768983,0.999329269,0.749394476,0.214304477,-0.081637427,0.997168064,0.665978789,0.177942559,-0.243655756,0.999718845,0.725867689,0.272143483,-0.244525984,0.999476075,0.695106566,0.255795896,-0.291307122,0.999884725,0.729708076,0.438099295,0.135459393,0.997066081,0.513358951,0.266476095,-0.289664298,0.999771833,0.713583648,0.68555367,0.04518345,0.666135907,0.408902586,0.563551009,-0.470911682,0.985699534,0.754293621,0.641272128,-0.357030451,0.476243138,0.553843915,0.808298051,-0.551667511,0.770745635,0.766702414,0.646678627,-0.445135355,0.449680805,0.599202752,0.86959964,-0.598501861,0.694462538,0.773220181,0.607681692,-0.443442822,0.453699768,0.627637088,0.836344182,-0.59281671,0.704711378,0.755054116,0.600952208,-0.371951461,0.471410751,0.613720059,0.814469695,-0.542444289,0.71167022,0.52334404,0.922519803,0.098851994,0.960496306,0.361054331,0.862289011,-0.097300574,0.977426827,0.468654573,1.335191727,0.099052623,0.567746818,0.315246403,1.301590562,0.000810065,0.643529594,0.371569604,1.6849823,0.335046321,0.167366803,0.219260693,1.644719481,0.222051501,0.218008548,0.343923628,1.731138349,0.344422579,0.133324385,0.191188604,1.684941053,0.236368701,0.142156526,0.366202354,1.823303938,0.105475403,0.119903706,0.230422497,1.792244077,-0.053702641,0.113785647
Left,0.669399321,0.185952827,-0.402532011,0.999316335,0.689590752,0.1525134,-0.385751098,0.998498917,0.699083209,0.156030342,-0.385890335,0.998296201,0.70739013,0.158913746,-0.385820329,0.997820735,0.659572482,0.141921073,-0.392042547,0.999248028,0.648088574,0.139358222,-0.391904712,0.99930656,0.636413574,0.137281045,-0.392098188,0.999363661,0.712455571,0.171825856,-0.19387576,0.997376382,0.607315958,0.145337582,-0.262348652,0.999733269,0.674528897,0.227719963,-0.321642101,0.999501526,0.636585712,0.213001922,-0.327157825,0.999887884,0.727338314,0.38240996,-0.037132978,0.997322381,0.4725236,0.266032964,-0.225228667,0.999783278,0.703281522,0.641709447,-0.036414746,0.674511552,0.350122601,0.543750465,-0.427893013,0.986397028,0.716439962,0.700948834,-0.373155504,0.497259706,0.51190275,0.724933088,-0.613845646,0.787222028,0.722763419,0.769775271,-0.459035814,0.47087124,0.592643619,0.793413818,-0.676455379,0.71265775,0.722187281,0.763117373,-0.504739642,0.478014678,0.597326159,0.754367828,-0.680481851,0.722514629,0.707672775,0.742692351,-0.402641594,0.49732396,0.566532791,0.72885251,-0.615492523,0.728635371,0.538044035,0.911317766,0.049555797,0.957433343,0.367859751,0.861352026,-0.04784894,0.975125253,0.49759227,1.299243808,0.052173346,0.549685299,0.327044576,1.28215766,0.076163433,0.63168478,0.410181105,1.655555606,0.317088395,0.157135203,0.248271078,1.628828645,0.319610685,0.206241891,0.388886273,1.701181173,0.330287784,0.125796229,0.233263284,1.666222334,0.339108855,0.132258028,0.393321902,1.790110946,0.091983236,0.113583148,0.247369573,1.782059908,0.0672336,0.106630355
